Volcano Number,Volcano Name,Country,Volcanic Region,Volcanic Province,Volcano Landform,Primary Volcano Type,Activity Evidence,Last Known Eruption,Latitude,Longitude,Elevation (m),Dominant Rock Type,Tectonic Setting
355870,Incapillo,Argentina,Andean Volcanic Regions,Andean Central Volcanic Arc,Caldera,Caldera,,,-27.9,-68.8,5750,,Subduction zone / Continental crust (>25 km)
356010,San Felix,Chile,Southern Pacific Volcanic Regions,San Felix Hotspot Volcano Group,Shield,Shield,,,-26.294,-80.112,159,Trachybasalt / Tephrite Basanite,Intraplate / Oceanic crust (< 15 km)
356020,Robinson Crusoe,Chile,Southern Pacific Volcanic Regions,Juan Fernandez Hotspot Volcano Group,Shield,Shield(s),,,-33.658,-78.85,922,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
356040,Seamount JF6,Chile,Southern Pacific Volcanic Regions,Juan Fernandez Hotspot Volcano Group,Minor,Lava dome?,,,-33.427,-76.87,-642,No Data (checked),Intraplate / Oceanic crust (< 15 km)
356800,Salas y Gomez,Chile,Southern Pacific Volcanic Regions,Salas y Gómez Ridge Volcano Group,Shield,Shield?,,,-26.47,-105.47,15,,Intraplate / Oceanic crust (< 15 km)
356801,Alexander Selkirk,Chile,Southern Pacific Volcanic Regions,Juan Fernandez Hotspot Volcano Group,Shield,Shield,,,-33.763,-80.811,1266,,Intraplate / Oceanic crust (< 15 km)
357067,Domuyo,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-36.638,-70.432,4702,Dacite,Subduction zone / Continental crust (>25 km)
357071,Cochiquito Volcanic Group,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano(es),,,-36.739,-69.834,1435,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
357081,Trolon,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Minor,Lava dome(s),,,-37.738,-70.906,2360,Dacite,Subduction zone / Continental crust (>25 km)
357092,"Marinaqui, Laguna",Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Minor,Pyroclastic cone(s),,,-38.301,-71.108,2186,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km)
357101,Tralihue,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-38.509,-70.898,2448,Trachyandesite / Basaltic Trachyandesite,Intraplate / Continental crust (>25 km)
357152,"Pantoja, Cerro",Chile-Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-40.768,-71.943,1897,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
357800,Tupungato,Chile-Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-33.359,-69.77,6570,,Subduction zone / Continental crust (>25 km)
357801,"Piuquenes, Nevado de los",Chile-Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-33.52,-69.83,6019,,Subduction zone / Continental crust (>25 km)
357802,Northern Mendoza Volcanic Field,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Cluster,Volcanic field,,,-34.67,-69,0,,Intraplate / Continental crust (>25 km)
357803,Llancanelo Volcanic Field,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Cluster,Pyroclastic cone(s),,,-35.75,-69.25,1876,,Subduction zone / Continental crust (>25 km)
357804,Puelche Volcanic Field,Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Cluster,Volcanic field,,,-35.78,-70.48,3140,,Subduction zone / Continental crust (>25 km)
357805,Sordo Lucas,Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-34.987,-70.456,3349,,Subduction zone / Continental crust (>25 km)
357806,"Nevado, Cerro",Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Cluster,Volcanic field,,,-35.58,-68.489,3791,,Intraplate / Continental crust (>25 km)
357807,Auca Mahuida Volcanic Field,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Cluster,Volcanic field,,,-37.738,-68.924,2243,,Intraplate / Continental crust (>25 km)
357808,"Nevada, Sierra",Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-38.58,-71.58,2554,,Subduction zone / Continental crust (>25 km)
357809,Pino Hachado,Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Caldera,Caldera,,,-38.679,-70.814,2017,,Intraplate / Continental crust (>25 km)
357810,"Trautrén, Cerro",Chile-Argentina,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano(es),,,-39.17,-71.4,1846,,Subduction zone / Continental crust (>25 km)
357812,"Maichín, Cerro",Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-39.35,-71.55,0,,Subduction zone / Continental crust (>25 km)
357813,Quinchilca,Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano(es),,,-39.68,-72.008,1632,,Subduction zone / Continental crust (>25 km)
358021,Cuernos del Diablo,Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Composite,Stratovolcano,,,-41.363,-72.005,1846,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
358058,Rio Murta,Chile,Andean Volcanic Regions,Andean Southern Volcanic Arc,Minor,Pyroclastic cone(s),,,-46.17,-72.708,681,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km)
360800,"Vigie, Morne la",Haiti,Middle America-Caribbean Volcanic Regions,Greater Antilles Volcanic Arc,Minor,Pyroclastic cone,,,18.78,-72.28,831,,Subduction zone / Continental crust (>25 km)
360801,Thomazeau,Haiti,Middle America-Caribbean Volcanic Regions,Greater Antilles Volcanic Arc,Minor,Pyroclastic cone(s),,,18.68,-72.08,0,,Subduction zone / Continental crust (>25 km)
360802,San Juan,Dominican Republic,Middle America-Caribbean Volcanic Regions,Greater Antilles Volcanic Arc,Minor,Pyroclastic cone(s),,,18.87,-71.33,0,,Subduction zone / Continental crust (>25 km)
360803,Dos Hermanos,Dominican Republic,Middle America-Caribbean Volcanic Regions,Greater Antilles Volcanic Arc,Cluster,Volcanic field,,,18.75,-70.92,0,,Subduction zone / Continental crust (>25 km)
360804,Valle Nuevo,Dominican Republic,Middle America-Caribbean Volcanic Regions,Greater Antilles Volcanic Arc,Cluster,Volcanic field,,,18.83,-70.67,0,,Subduction zone / Continental crust (>25 km)
360805,South East Range,Saint Kitts and Nevis,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano,,,17.33,-62.77,900,,Subduction zone / Oceanic crust (< 15 km)
360806,Northern Centres,Netherlands,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano(es),,,17.508,-62.992,0,,Subduction zone / Oceanic crust (< 15 km)
360807,Silver Hills,United Kingdom,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Minor,Lava dome(s),,,16.81,-62.194,403,,Subduction zone / Oceanic crust (< 15 km)
360808,Centre Hills,United Kingdom,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Minor,Lava dome(s),,,16.759,-62.196,741,,Subduction zone / Oceanic crust (< 15 km)
360809,Septentrional Chain,France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Minor,Lava dome(s),,,16.23,-61.72,744,,Subduction zone / Oceanic crust (< 15 km)
360810,Axial Chain,France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano(es),,,16.12,-61.7,1354,,Subduction zone / Oceanic crust (< 15 km)
360811,Bouillante Chain,France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Minor,Maar(s),,,16.12,-61.75,420,,Subduction zone / Oceanic crust (< 15 km)
360812,"Caraïbes, Monts",France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano,,,15.97,-61.68,687,,Subduction zone / Oceanic crust (< 15 km)
360813,Terre de Bas,France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano(es),,,15.87,-61.63,274,,Subduction zone / Oceanic crust (< 15 km)
360814,Foundland,Dominica,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano,,,15.27,-61.28,960,,Subduction zone / Oceanic crust (< 15 km)
360815,"Carbets, Pitons de",France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano,,,14.7,-61.12,1196,,Subduction zone / Oceanic crust (< 15 km)
360816,Unnamed,France,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Cluster,Volcanic field,,,14.65,-61.08,0,,Subduction zone / Oceanic crust (< 15 km)
360817,"Garu, Morne",Saint Vincent and the Grenadines,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano,,,13.292,-61.2,1074,,Subduction zone / Continental crust (>25 km)
360818,Grand Bonhomme,Saint Vincent and the Grenadines,Middle America-Caribbean Volcanic Regions,Lesser Antilles Volcanic Arc,Composite,Stratovolcano,,,13.22,-61.208,1021,,Subduction zone / Continental crust (>25 km)
371801,Grensdalur,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Composite,Stratovolcano,,,64.02,-21.17,497,,Rift zone / Oceanic crust (< 15 km)
371802,Lyngdalsheidi,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Shield,Shield,,,64.15,-20.9,404,,Rift zone / Oceanic crust (< 15 km)
371803,Geysir,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Composite,Stratovolcano,,,64.32,-20.3,700,,Rift zone / Oceanic crust (< 15 km)
371804,Hlodufell,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,64.93,-20.53,1188,,Rift zone / Oceanic crust (< 15 km)
371805,Thorisjokull,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Shield,Shield,,,64.53,-20.7,1350,,Rift zone / Oceanic crust (< 15 km)
371806,Ok,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Shield,Shield,,,64.62,-20.88,1141,,Rift zone / Oceanic crust (< 15 km)
371807,Eríksjokull,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,64.77,-20.4,1675,,Rift zone / Oceanic crust (< 15 km)
371808,Hrutfell,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,64.73,-19.72,1396,,Rift zone / Oceanic crust (< 15 km)
371809,Blafell,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,64.492,-19.87,1204,,Rift zone / Oceanic crust (< 15 km)
371810,Hreppar,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Cluster,Fissure vent(s),,,64.42,-19.5,0,,Rift zone / Oceanic crust (< 15 km)
372800,Strutur,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,63.839,-18.932,956,,Rift zone / Oceanic crust (< 15 km)
373800,Tungnaarfjoll,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Cluster,Fissure vent(s),,,64.164,-18.496,983,,Rift zone / Oceanic crust (< 15 km)
373801,Kistufell,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,64.781,-17.21,1436,,Rift zone / Oceanic crust (< 15 km)
373802,Valdalda,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Shield,Shield,,,64.97,-16.48,941,,Rift zone / Oceanic crust (< 15 km)
373803,Herdubreid,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,65.18,-16.35,1682,,Rift zone / Oceanic crust (< 15 km)
373804,Sellandafjall,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,65.42,-17.03,988,,Rift zone / Oceanic crust (< 15 km)
373805,Blafjall,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,65.43,-16.85,1222,,Rift zone / Oceanic crust (< 15 km)
373806,Burfell,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,65.55,-16.65,953,,Rift zone / Oceanic crust (< 15 km)
373807,Fjallgardar Ridge,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Cluster,Fissure vent(s),,,65.5,-15.67,1035,,Rift zone / Oceanic crust (< 15 km)
373808,Gaesafjoll,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Unknown,Tuya,,,65.775,-16.88,882,,Rift zone / Oceanic crust (< 15 km)
373809,Lambafjoll,Iceland,Atlantic Ocean Volcanic Regions,Iceland Neovolcanic Rift Zone,Cluster,Fissure vent(s),,,65.867,-17.133,840,,Rift zone / Oceanic crust (< 15 km)
377800,Sigurd,Norway,Atlantic Ocean Volcanic Regions,Arctic Ridge Rift Zone,Minor,Explosion crater,,,79.17,13.5,1100,,Intraplate / Continental crust (>25 km)
377801,Halvdan,Norway,Atlantic Ocean Volcanic Regions,Arctic Ridge Rift Zone,Minor,Explosion crater,,,79.33,13.5,834,,Intraplate / Continental crust (>25 km)
377802,Sverrefjell,Norway,Atlantic Ocean Volcanic Regions,Arctic Ridge Rift Zone,Minor,Pyroclastic cone,,,79.43,13.3,506,,Intraplate / Continental crust (>25 km)
382002,Corvo,Portugal,European Volcanic Regions,Western European Province,Composite,Stratovolcano,,,39.699,-31.111,718,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
384030,Sao Vicente,Cabo Verde,Northern Africa Volcanic Regions,Cape Verde Province,Composite,Stratovolcano,,,16.85,-24.97,725,Basalt / Picro-Basalt,Intraplate / Intermediate crust (15-25 km)
384800,Santo Antao,Cabo Verde,Northern Africa Volcanic Regions,Cape Verde Province,Composite,Stratovolcano,,,17.07,-25.17,1979,,Intraplate / Intermediate crust (15-25 km)
384801,Sao Nicolau,Cabo Verde,Northern Africa Volcanic Regions,Cape Verde Province,Composite,Stratovolcano,,,16.62,-24.35,1270,,Intraplate / Intermediate crust (15-25 km)
385051,Trindade,Brazil,Atlantic Ocean Volcanic Regions,Vitória-Trindade Ridge Volcano Group,Composite,Stratovolcano,,,-20.514,-29.331,600,Foidite,Intraplate / Oceanic crust (< 15 km)
385801,Martin Vaz,Brazil,Atlantic Ocean Volcanic Regions,Vitória-Trindade Ridge Volcano Group,Composite,Stratovolcano,,,-20.47,-28.85,175,,Intraplate / Oceanic crust (< 15 km)
386800,Inaccessible Island,United Kingdom,Atlantic Ocean Volcanic Regions,Southern Atlantic Volcanic Province,Composite,Stratovolcano,,,-37.303,-12.699,563,,Rift zone / Oceanic crust (< 15 km)
386801,Gough Island,United Kingdom,Atlantic Ocean Volcanic Regions,Southern Atlantic Volcanic Province,Shield,Shield,,,-40.32,-9.93,910,,Rift zone / Oceanic crust (< 15 km)
390014,Unnamed,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Cluster,Pyroclastic cone(s),,,-73.45,164.58,2987,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km)
390024,Waesche,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Shield,Shield(s),,,-77.17,-126.88,3292,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km)
390025,Siple,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Shield,Shield,,,-73.43,-126.67,3110,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km)
390026,Toney Mountain,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Shield,Shield,,,-75.8,-115.83,3595,Trachybasalt / Tephrite Basanite,Intraplate / Continental crust (>25 km)
390029,Peter I Island,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Shield,Shield,,,-68.85,-90.58,1640,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km)
390050,Seal Nunataks Volcanic Field,Antarctica,Antarctic-Scotia Volcanic Regions,Northern Antarctic Peninsula Volcanic Province,Cluster,Pyroclastic cone(s),,,-65.03,-60.05,368,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km)
390810,Gaussberg,Antarctica,Somalian-Antarctic Volcanic Regions,Eastern Antarctica Volcanic Province,Minor,Cone,,,-66.78,89.3,370,,Intraplate / Continental crust (>25 km)
390811,Adare Peninsula,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Shield,Shield(s),,,-71.7,170.6,2083,,Intraplate / Continental crust (>25 km)
390812,"Rittmann, Mount",Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Shield,Shield,,,-73.45,165.5,2600,,Intraplate / Continental crust (>25 km)
390813,Terror,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Shield,Shield,,,-77.52,168.55,3262,,Intraplate / Continental crust (>25 km)
390814,Hut Point Peninsula,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Cluster,Pyroclastic cone(s),,,-77.75,166.75,431,,Intraplate / Continental crust (>25 km)
390815,White Island,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Shield,Shield(s),,,-78.17,167.5,762,,Intraplate / Continental crust (>25 km)
390816,Black Island,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Minor,Pyroclastic cone(s),,,-78.22,166.33,1041,,Intraplate / Continental crust (>25 km)
390817,Transantarctic Mountain Foothills,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Unknown,Unknown,,,-78,163.83,0,,Intraplate / Continental crust (>25 km)
390818,Mason Spur,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Cluster,Lava dome(s),,,-78.58,164.37,0,,Intraplate / Continental crust (>25 km)
390819,Taylor Valley,Antarctica,Antarctic-Scotia Volcanic Regions,McMurdo Volcanic Province,Minor,Pyroclastic cone(s),,,-77.748,161.526,1489,,Intraplate / Continental crust (>25 km)
390820,Bursey,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Shield,Shield(s),,,-76,-132.67,2787,,Intraplate / Continental crust (>25 km)
390821,Obiglio,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Minor,Pyroclastic cone,,,-74.458,-131.848,488,,Unknown
390822,Shepard Island,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Minor,Tuff cone(s),,,-74.424,-132.55,487,,Unknown
390823,Crary Group,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Cluster,Shield(s),,,-76.767,-117.717,3654,,Intraplate / Continental crust (>25 km)
390824,Murphy,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Shield,Shield,,,-75.37,-110.67,2703,,Intraplate / Continental crust (>25 km)
390825,Beethoven Peninsula,Antarctica,Antarctic-Scotia Volcanic Regions,Western Antarctica Volcanic Province,Cluster,Volcanic field,,,-71.55,-73.42,1050,,Intraplate / Continental crust (>25 km)
390826,Brabant Island,Antarctica,Antarctic-Scotia Volcanic Regions,Northern Antarctic Peninsula Volcanic Province,Cluster,Volcanic field,,,-64.28,-62.33,2522,,Intraplate / Continental crust (>25 km)
390827,Livingston-Greenwich Islands,Antarctica,Antarctic-Scotia Volcanic Regions,South Shetlands Volcanic Arc,Minor,Tuff cone(s),,,-62.52,-60.02,530,,Intraplate / Continental crust (>25 km)
390828,Tabarin Peninsula,Antarctica,Antarctic-Scotia Volcanic Regions,Northern Antarctic Peninsula Volcanic Province,Shield,Shield?,,,-63.6,-57,730,,Intraplate / Continental crust (>25 km)
390830,Argo Point,Antarctica,Antarctic-Scotia Volcanic Regions,Northern Antarctic Peninsula Volcanic Province,Minor,Pyroclastic cone,,,-66.25,-60.92,360,,Intraplate / Continental crust (>25 km)
